Title,Score,Directors,Actors,url
问题餐厅,5.7,黄常祚,焦俊艳 / 李凯馨 / 叶子诚 / 吕夏 / 宫哲,https://movie.douban.com/subject/26708488/
待嫁老爸,5.7,曹东,王志文 / 白卉子 / 陈好 / 刘蓓 / 朱丹,https://movie.douban.com/subject/25872948/
我的灿烂人生,5.7,陈铭章,言承旭 / 陈彦妃,https://movie.douban.com/subject/6518726/
真爱遇到他,5.7,柯翰辰,安以轩 / 贺军翔 / 弦子 / 信 / 付辛博,https://movie.douban.com/subject/25918003/
辛亥革命,5.7,唐国强,马少骅 / 张秋歌 / 王思懿 / 姚居德 / 马晓伟,https://movie.douban.com/subject/5403985/
决杀,5.7,余丁,翟天临 / 王志飞 / 刘欢 / 程媛媛 / 徐梵溪,https://movie.douban.com/subject/25880248/
绝爱,5.7,俞钟,李光洁 / 张歆艺 / 奇道 / 杨舒婷 / 何泓姗,https://movie.douban.com/subject/11625240/
三个奶爸,5.7,刘恺,李晨 / 张歆艺 / 陈赫 / 田雷 / 张萌,https://movie.douban.com/subject/25963287/
我的岳父会武术,5.7,俞钟,宋丹丹 / 倪大红 / 肖央 / 王太利 / 姜妍,https://movie.douban.com/subject/26304927/
我的宝贝,5.7,徐纪周,姚笛 / 佟大为 / 刘天佐 / 徐梵溪 / 李依玲,https://movie.douban.com/subject/25713406/
上海谜案1937,5.7,柳国庆,保剑锋 / 王丽坤 / 郑晓宁 / 姚刚 / 孙艺洲,https://movie.douban.com/subject/4925441/
代号九耳犬,5.7,邓衍成,陈冠霖 / 万美汐 / 梁俊一 / 毛晓彤 / 张译木,https://movie.douban.com/subject/10793514/
幸福三颗星,5.7,林子平,杨谨华 / 蓝正龙 / 吴建飞,https://movie.douban.com/subject/6527300/
唱战记,5.7,王梓,秦岚 / 欧豪 / 付梦妮 / 王耀庆 / 黄义达,https://movie.douban.com/subject/25812390/
致单身男女,5.7,蔡晶盛,陆毅 / 张俪 / 耿乐 / 李曼 / 刘俊孝,https://movie.douban.com/subject/26304928/
不是钱的事,5.7,傅百良,赵本山 / 小沈阳 / 于月仙 / 唐鉴军 / 王小利,https://movie.douban.com/subject/10545942/
扇娘,5.7,锐兵,吴奇隆 / 姚芊羽 / 迟帅 / 郭珍霓 / 王珂,https://movie.douban.com/subject/5345431/
太行山上,5.7,李伟,唐国强 / 张再新 / 杨俊勇 / 刘劲 / 王伍福,https://movie.douban.com/subject/25722108/
刀尖上行走,5.7,高希希,梅婷 / 王志飞 / 焦恩俊 / 高明 / 霍青,https://movie.douban.com/subject/4922823/
苏染染追夫记,5.7,戴维,尹淇 / 金浩 / 孙玮伦 / 于果,https://movie.douban.com/subject/26705395/
财神有道,5.7,蔡晶盛,钟欣桐 / 陈键锋 / 樊少皇 / 李国麟 / 何琢言,https://movie.douban.com/subject/5912983/
寒冬,5.7,吴锦源,吴奇隆 / 罗海琼 / 姚刚 / 蔡妍 / 景岗山,https://movie.douban.com/subject/21348954/
战火西北狼,5.7,蔡抒南,谷智鑫 / 刘恺威 / 朱虹 / 芦菲 / 刘滢,https://movie.douban.com/subject/6827725/
情感战争,5.7,扈耀之,张国强 / 张子枫 / 姜宏波 / 李玥 / 翁家明,https://movie.douban.com/subject/6738630/
密战峨眉,5.7,李惠民,高洋 / 孙淳 / 富大龙 / 侯角 / 戴春荣,https://movie.douban.com/subject/10738638/
断喉弩,5.7,孙小光,陈蓉 / 赵子惠 / 高云翔 / 徐黄丽 / 庞潇,https://movie.douban.com/subject/6037994/
伙伴夫妻,5.7,赵晨阳,姜武 / 颜丙燕 / 马丽 / 张秋歌 / 刘莉莉,https://movie.douban.com/subject/25798180/
再见，老婆大人,5.7,王晓明,霍思燕 / 杜江 / 王志飞 / 于越 / 许绍雄,https://movie.douban.com/subject/26041784/
傻儿传奇,5.7,刘流,刘流 / 刘芸 / 蔡琳 / 沈伐 / 吴文,https://movie.douban.com/subject/25850128/
谍变1939,5.7,陈燕民 / 王志强,许晴 / 董勇 / 王佳宁 / 王晓晨 / 杨子骅,https://movie.douban.com/subject/4307320/
天阵,5.7,赵浚凯 / 刘国彤,连奕名 / 童蕾 / 杜志国 / 何政军 / 赵会南,https://movie.douban.com/subject/5360008/
我的老师是传奇,5.7,刘曦,雷牧 / 裘恩典,https://movie.douban.com/subject/26303365/
郎心如铁,5.7,张旗,张铎 / 凌潇肃 / 唐一菲 / 白雪云 / 王紫逸,https://movie.douban.com/subject/5958604/
母亲心,5.7,王子鸣,赵丽娟 / 张嘉倪 / 李依晓 / 曾黎 / 郝平,https://movie.douban.com/subject/5343609/
菊子,5.7,黄力加,王雅捷 / 侯天来 / 韩青 / 奇道 / 赵玲琪,https://movie.douban.com/subject/6383560/
马迭尔旅馆的枪声,5.7,姜峰,张恒 / 邵兵 / 赵立新,https://movie.douban.com/subject/6817888/
走出硝烟的女人,5.7,赵浚凯,赵子惠 / 颜丙燕 / 于震 / 王茜 / 付磊,https://movie.douban.com/subject/10531205/
南北大状,5.7,邓衍成,李保田 / 陈小春 / 尹天照,https://movie.douban.com/subject/4781098/
都是兄弟,5.7,刘季欢,吴京安 / 韩青 / 顾艳 / 普超英 / 陈祉希,https://movie.douban.com/subject/19945738/
川西剿匪记,5.7,白涛,张桐 / 苏岩 / 王大治 / 姚安濂 / 王晓晨,https://movie.douban.com/subject/10744837/
身边的幸福,5.7,何澍培,刘蓓 / 严屹宽 / 郑晓宁 / 刘梓妍,https://movie.douban.com/subject/11504596/
轩辕剑之天之痕,5.6,李国立,胡歌 / 蒋劲夫 / 刘诗诗 / 唐嫣 / 古力娜扎,https://movie.douban.com/subject/5989840/
宫,5.6,李慧珠,杨幂 / 冯绍峰 / 佟丽娅 / 何晟铭 / 郭羡妮,https://movie.douban.com/subject/4917905/
倾世皇妃,5.6,梁辛全 / 林峰,林心如 / 王琳 / 邬倩倩 / 惠英红 / 严屹宽,https://movie.douban.com/subject/5384549/
法医秦明2清道夫,5.6,李爽 / 陈嘉鸿,刘冬沁 / 刘畅 / 于莎莎 / 杨凯淳 / 王辉,https://movie.douban.com/subject/26913955/
盛夏晚晴天,5.6,麦贯之,刘恺威 / 杨幂 / 吴建飞 / 樊少皇,https://movie.douban.com/subject/10563794/
X女特工,5.6,于敏,唐嫣 / 罗晋 / 吕一 / 张晞临 / 孔维,https://movie.douban.com/subject/11625607/
卫子夫,5.6,刘家豪,王珞丹 / 林峯 / 周丽淇 / 徐正溪 / 俞小凡,https://movie.douban.com/subject/24736294/
唐宫美人天下,5.6,李慧珠 / 姜广涛,张庭 / 李小璐 / 明道 / 杨幂 / 张晨光,https://movie.douban.com/subject/5323223/
医馆笑传,5.6,王子鸣,陈赫 / 王传君 / 姜妍 / 张子萱 / 赵圆瑗,https://movie.douban.com/subject/25885443/
童话二分之一,5.6,张哲书,张钧甯 / 朱梓骁 / 武艺 / 刘美含,https://movie.douban.com/subject/6796176/
铠甲勇士拿瓦,5.6,郑国伟 / 柴原孝典,许峰 / 刘芮麟 / 曾祥程 / 朱嘉琦 / 曹曦月,https://movie.douban.com/subject/25777633/
恋恋不忘,5.6,曾丽珍,言承旭 / 佟丽娅 / 黄柏钧 / 冯婧 / 吕行,https://movie.douban.com/subject/23066425/
超星星学园,5.6,黄元达,肖战 / 王玉雯 / 白澍 / 彭楚粤 / 伍嘉成,https://movie.douban.com/subject/26765418/
秘果,5.6,连奕琦,陈哲远 / 李兰迪 / 余芷慧 / 刘剑羽 / 梁宝羚,https://movie.douban.com/subject/26658517/
画皮2,5.6,梁汉辉,刘恺威 / 颖儿 / 白冰 / 乔振宇 / 徐正溪,https://movie.douban.com/subject/19899694/
胭脂霸王,5.6,王重光,杨紫 / 姜超 / 赵显宰 / 郭德纲 / 晨梓妍,https://movie.douban.com/subject/20399021/
乐俊凯,5.6,李骏,张钧甯 / 何润东,https://movie.douban.com/subject/25695879/
八九不离十,5.6,刘二威,李光洁 / 朱丹 / 岳红 / 谢园 / 严晓频,https://movie.douban.com/subject/26592991/
生死兄弟情,5.8,萧锋,郭晓东 / 车永莉 / 王斑,https://movie.douban.com/subject/26419211/
倾城绝恋,5.6,沈怡 / 何东兴 / 周国栋,李晟 / 何晟铭 / 潘迎紫 / 王希维 / 田家达,https://movie.douban.com/subject/7163803/
中国刑警803,5.6,张族权 / 黄丹 / 吉桥 / 项海明,张正阳 / 董维嘉 / 陆玲 / 潘彦妃 / 王政钧,https://movie.douban.com/subject/25823837/
警花与警犬,5.6,谷锦云,于和伟 / 侯梦莎 / 黄梦莹 / 夏凡 / 刘金龙,https://movie.douban.com/subject/26614137/
我的儿子是奇葩,5.6,汪俊,宋丹丹 / 佟大为 / 关悦 / 郭家铭 / 刘一含,https://movie.douban.com/subject/21296249/
白蛇后传,5.6,刘一志,邱心志 / 傅淼 / 郭达 / 由立平 / 刘诗诗,https://movie.douban.com/subject/4271555/
唐宫燕,5.6,张孝正,刘庭羽 / 刘心悠 / 杨恭如 / 李承炫 / 陈威翰,https://movie.douban.com/subject/6878472/
青春旋律,5.6,桑华,金希澈 / 古巨基 / 蒋梦婕 / 杨洋,https://movie.douban.com/subject/4934989/
无名者,5.6,王俊博,丁志城 / 原雨 / 吴刚 / 岳秀清 / 王挺,https://movie.douban.com/subject/25978359/
孩子回国了,5.6,姜凯阳,万茜 / 曹云金 / 刘芙伶 / 伍宇娟 / 哈斯高娃,https://movie.douban.com/subject/25785967/
初恋,5.6,李昌汉,金载沅 / 牛萌萌,https://movie.douban.com/subject/6011811/
终极教师,5.6,宋隆龙,涂黎曼 / 王艺凝 / 李文骁 / 刘羽琦 / 张驰,https://movie.douban.com/subject/26304193/
小小飞虎队,5.9,钱晓鸿,赵泽文 / 小叮咚 / 胡天阳 / 张政勇 / 田宇鹏,https://movie.douban.com/subject/6799165/
慎点 第三季,5.6,希龙,杜冯欣怡 / 孙宝珠 / 陈梦瑶 / 张景琪 / 刘妙,https://movie.douban.com/subject/26862255/
钱多多嫁人记,5.6,郭淼晶,刘涛 / 陈楚河 / 张馨予 / 孙艺洲 / 董妮娜,https://movie.douban.com/subject/5975317/
枪花,5.6,刘国豪,王丽坤 / 刘丛丹 / 程皓枫 / 黄俊鹏 / 徐少强,https://movie.douban.com/subject/19965222/
少林寺传奇2,5.6,都晓,元彪 / 林志颖 / 孙颖歆 / 谢苗 / 梁家仁,https://movie.douban.com/subject/3538071/
爱情碟中谍,5.6,余淳,姚笛 / 雷佳音 / 范明 / 宋丹丹 / 王一楠,https://movie.douban.com/subject/25777372/
与狼共舞2,5.6,黄文利,傅程鹏 / 程愫 / 侯梦莎,https://movie.douban.com/subject/25806974/
地火,5.6,陈建,朱亚文 / 苗圃 / 杜志国 / 吕一,https://movie.douban.com/subject/19961191/
且行且珍惜,5.6,谢律,高露 / 翟天临 / 朱刚日尧 / 贺镪 / 王妍之,https://movie.douban.com/subject/26289500/
第22条婚规2,5.6,金凌辉,黄圣依 / 宋小宝,https://movie.douban.com/subject/26363133/
生死相依,5.6,周家文,李宗翰 / 赵越 / 侯璎珏,https://movie.douban.com/subject/20391200/
冷宫传,5.6,黄松,徐晓璐 / 来源 / 杨悦心 / 徐荷媛 / 盛卓新,https://movie.douban.com/subject/26220740/
淑女涩男,5.6,何念,李梓溪 / 蔡蝶 / 张昊唯,https://movie.douban.com/subject/26345704/
保姆与保安,5.6,柳国庆,杜淳 / 姚芊羽 / 奚美娟,https://movie.douban.com/subject/4249353/
好男儿之情感护理,5.6,杜军,张译 / 高露 / 李晨 / 战菁一,https://movie.douban.com/subject/25698577/
流泪的新娘,5.6,罗灿然,丁子峻 / 郭珍霓 / 叶静 / 王宇婕 / 陈莎莉,https://movie.douban.com/subject/6124060/
强者风范,5.6,张国庆,陈宝国 / 吴刚 / 常铖 / 岳秀清 / 陈月末,https://movie.douban.com/subject/10521683/
七妹,5.6,习辛,练束梅 / 闾汉彪 / 杜源 / 傅艺伟 / 张铎,https://movie.douban.com/subject/5366680/
虎穴锄奸,5.6,赖成,刘劲 / 于震 / 徐僧 / 李玉峰 / 徐箭,https://movie.douban.com/subject/4922821/
大道通天,5.6,李大为 / 王子涵,李光洁 / 殷桃 / 吴秀波 / 郑玉 / 周海媚,https://movie.douban.com/subject/6894266/
油菜花香,5.6,李京,颜丹晨 / 柏青 / 印小天 / 王丽云 / 沈丹萍,https://movie.douban.com/subject/20514933/
一世牵挂,5.6,李彬,吴刚 / 丁柳元 / 李菁菁 / 翟小兴,https://movie.douban.com/subject/5948625/
饿了别叫妈之走火入模,5.6,刘宏基,王祖蓝,https://movie.douban.com/subject/26670432/
回家的诱惑,5.5,林添一,秋瓷炫 / 李彩桦 / 凌潇肃 / 郑逸桐 / 夏台凤,https://movie.douban.com/subject/4914642/
浪花一朵朵,5.5,常晓阳,谭松韵 / 熊梓淇 / 黄圣池 / 庞瀚辰 / 彭昱畅,https://movie.douban.com/subject/26754618/
妻子的秘密,5.5,张哲书,刘恺威 / 赵丽颖 / 丁子峻 / 关智斌 / 王智,https://movie.douban.com/subject/25762274/
大秧歌,5.5,郭靖宇,杨志刚 / 杨紫 / 岳丽娜 / 王奎荣 / 王绘春,https://movie.douban.com/subject/25937995/
儿科医生,5.5,周德华,罗云熙 / 孙铱 / 曾黎 / 凌潇肃 / 刘佳,https://movie.douban.com/subject/26926323/
大王不容易,5.5,任海曜 / 刘镇明,张逸杰 / 白鹿 / 赵弈钦 / 汤梦佳 / 董慧,https://movie.douban.com/subject/27079358/
妈祖,5.5,路奇,刘涛 / 刘德凯 / 林心如 / 刘佳 / 魏宗万,https://movie.douban.com/subject/6872270/
长在面包树上的女人,5.5,陈铭章,唐嫣 / 黄宗泽 / 隋棠 / 王宥胜 / 刘冬,https://movie.douban.com/subject/10728455/
龙门镖局之为2归来,5.5,王勇,郭京飞 / 袁咏仪 / 张智霖 / 傅家缘 / 刘冠麟,https://movie.douban.com/subject/25694222/
相爱穿梭千年2：月光下的交换,5.5,金炳洙,魏大勋 / 文咏珊 / 郭雪芙 / 张晓晨 / 郑凯,https://movie.douban.com/subject/26615597/
麻辣女兵,5.5,谷锦云,侯勇 / 李晨 / 杨烁 / 马丽 / 尹铸胜,https://movie.douban.com/subject/10455645/
爱的蜜方,5.5,林合隆,李多海 / 郑元畅 / 李易峰 / 方安娜,https://movie.douban.com/subject/10465126/
经营婚姻,5.5,陈燕民,朱雨辰 / 李念 / 张铁林 / 李诚儒 / 孙桂田,https://movie.douban.com/subject/5392253/
我的博士老公,5.5,唐晓白,沙溢 / 梁静 / 田雨 / 春夏 / 高亚麟,https://movie.douban.com/subject/25728725/
绝地枪王,5.5,张多福,周扬 / 张鲁一 / 孙松 / 王建国,https://movie.douban.com/subject/25825337/
我是杜拉拉,5.5,刘俊杰,王耀庆 / 戚薇 / 朱泳腾 / 袁冰妍 / 冉旭,https://movie.douban.com/subject/26351026/
异能家庭,5.5,刘嘉殷,张本煜 / 郑合惠子 / 孔连顺 / 倪虹洁 / 刘伟,https://movie.douban.com/subject/26892958/
满秋,5.5,黄力加,颜丙燕 / 宋春丽 / 牛莉 / 李坤霖 / 乔振宇,https://movie.douban.com/subject/6801424/
婚姻时差,5.5,李木戈,王志飞 / 江珊 / 宋宁 / 佟悦 / 杨皓宇,https://movie.douban.com/subject/25728503/
飞哥大英雄,5.5,刘敏,雷佳音 / 李梦男 / 马敬涵,https://movie.douban.com/subject/25798394/
冒牌英雄,5.5,祝君,杨烁 / 周牧茵 / 高蓓蓓 / 袁乙心 / 夏凡,https://movie.douban.com/subject/24718641/
绝命卦师,5.5,樊春喜 Xichun Fan / 刘永炼 Yonglian Liu,张晓晨 / 张浩然 / 卢蒽洁 / 刘娜萍,https://movie.douban.com/subject/26748051/
小情人,5.5,刘新,胡军 / 金晨 / 宋轶 / 胡静 / 郑佩佩,https://movie.douban.com/subject/26597756/
第22条婚规,5.5,金琛,黄圣依 / 宋小宝 / 郑罗茜 / 程野 / 杨子,https://movie.douban.com/subject/11632581/
还是夫妻,5.5,张晓光,郭涛 / 马苏 / 韩青 / 苏岩 / 周晓鸥,https://movie.douban.com/subject/20503544/
结婚为什么,5.5,苏万聪,姚笛 / 吴卓羲 / 任重 / 李岷城 / 种丹妮,https://movie.douban.com/subject/26653371/
爱情万万岁,5.6,刘新,刘涛 / 张凯丽 / 韩童生 / 黄觉 / 叶祖新,https://movie.douban.com/subject/26415257/
铁核桃,5.5,黄文利,傅程鹏 / 侯梦莎 / 任柯诺 / 夏侯镔 / 周惠林,https://movie.douban.com/subject/25917741/
小五当官,5.5,苑立孔,文松 / 宋晓峰 / 杨树林 / 刘小光 / 张小伟,https://movie.douban.com/subject/27158036/
爱情珠宝,5.5,宋洋,娄艺潇 / 毛林林 / 纳瓦·君拉纳拉 / 罗嘉良 / 王琳,https://movie.douban.com/subject/25878891/
球爱酒吧,5.5,尤明宇,袁成杰 / 杨迪 / 王姿允 / 张语格 / 金世佳,https://movie.douban.com/subject/25908061/
假如幸福来临,5.5,邵警辉,殷桃 / 李东学 / 刘雨鑫 / 毛俊杰 / 陆玲,https://movie.douban.com/subject/25715094/
恋爱相对论,5.5,崔亮,甘婷婷 / 朴海镇 / 张俪 / 林宇中,https://movie.douban.com/subject/11529575/
秀秀的男人,5.5,刘逢声,秋瓷炫 / 张博 / 巩峥 / 王文思 / 李依玲,https://movie.douban.com/subject/19965225/
南国有佳人,5.5,尤小刚,焦恩俊 / 陈怡蓉 / 何美钿 / 翁虹,https://movie.douban.com/subject/5985885/
边城,5.4,崔卫东,蒋欣 / 谭凯 / 程煜 / 徐永革 / 王小虎,https://movie.douban.com/subject/19965229/
我怀了你的孩子,5.5,郭彤,邵兵 / 郭家铭 / 徐洁儿,https://movie.douban.com/subject/19962589/
解忧公主,5.5,路阳,张歆艺 / 袁弘 / 袁文康 / 叶青 / 姜晓冲,https://movie.douban.com/subject/25904361/
偏偏爱上你,5.5,唐季礼 / 蒋家骏,韩雪 / 丁子峻 / 于小伟 / 高曙光 / 章龄之,https://movie.douban.com/subject/5345429/
神兽麻将馆,5.5,石桀鋭,李晨浩 / 白柳汐 / 苑乔 / 陶灏景 / 陈帅,https://movie.douban.com/subject/26835004/
敢死队,5.5,于立清,韩童生,https://movie.douban.com/subject/5337540/
步步杀机,5.5,朱翊,欧阳震华 / 甄锡 / 焦俊艳 / 方子哥 / 马雅舒,https://movie.douban.com/subject/20270411/
笑红颜,5.5,何澍培,胡静 / 陈楚河 / 陆翊 / 戴春荣 / 翁虹,https://movie.douban.com/subject/10604164/
孩奴,5.5,谢鸣晓,沙溢 / 胡可 / 王一楠 / 冯嘉怡 / 高蓓蓓,https://movie.douban.com/subject/19962585/
嫁入豪门,5.5,徐惠康,佘诗曼 / 江祖平 / 钱泳辰 / 俞小凡 / 陆昱霖,https://movie.douban.com/subject/11636383/
日本屌丝,5.5,山下智博,山下智博,https://movie.douban.com/subject/25928781/
婚巢,5.5,林黎胜,王丽坤 / 李乃文 / 黄宥明 / 袁中方 / 王柠,https://movie.douban.com/subject/10467782/
复婚,5.5,董志强,陈小艺 / 许亚军 / 胡可 / 王千源,https://movie.douban.com/subject/4802763/
爱的秘笈,5.5,陆江,李念 / 郑恺 / 冯丹滢 / 谭凯 / 王琳,https://movie.douban.com/subject/20388257/
而立之年,5.5,罗长安,梅婷 / 夏雨 / 王策 / 张萌 / 范明,https://movie.douban.com/subject/10514812/
锄奸,5.5,张汉杰,杜淳 / 于荣光 / 杨若兮 / 滕旋 / 张大静,https://movie.douban.com/subject/5337530/
秦香莲,5.5,胡储玺,袁姗姗 / 陈浩民 / 刘雪华 / 吕晶晶 / 寇振海,https://movie.douban.com/subject/6080848/
酸甜苦辣小夫妻,5.5,滕文骥 / 王为,王雷 / 车晓 / 李心敏 / 孟秀 / 李晓峰,https://movie.douban.com/subject/25922867/
寒山令,5.5,谷诗阳,李健 / 许亚军 / 宋运成 / 李菁菁 / 康磊,https://movie.douban.com/subject/26707733/
怪咖啡,5.5,朱伸,柳小海 / 张天爱 / 包文婧 / 海清 / 黄海波,https://movie.douban.com/subject/25857405/
蓝蝶之谜,5.5,梁凯程,马德钟 / 唐一菲 / 湛雅书 / 瞿澳晖 / 李强,https://movie.douban.com/subject/10491653/
首付,5.5,李骏,张铎 / 王阳,https://movie.douban.com/subject/20451497/
瑶山大剿匪,5.5,张国庆,丁海峰 / 温峥嵘 / 尚于博 / 刘硕 / 王嘉,https://movie.douban.com/subject/6738798/
大江东去,5.5,胡玫,邵汶 / 李依晓 / 赵楚纶 / 戚迹 / 于越,https://movie.douban.com/subject/24849549/
内线前传,5.5,陶玲玲,孙耀威 / 孙菲菲 / 马德钟 / 吴京安 / 周庭伊,https://movie.douban.com/subject/20395157/
芈月传,5.4,郑晓龙,孙俪 / 刘涛 / 方中信 / 黄轩 / 马苏,https://movie.douban.com/subject/21766654/
爱情进化论,5.4,安竹间,张天爱 / 张若昀 / 许魏洲 / 何泓姗 / 赵东泽,https://movie.douban.com/subject/27034586/
猎场,5.4,姜伟,胡歌 / 菅纫姿 / 陈龙 / 孙红雷 / 张嘉译,https://movie.douban.com/subject/26322642/
南方有乔木,5.4,林妍,陈伟霆 / 白百何 / 秦海璐 / 李现 / 白冰,https://movie.douban.com/subject/26765222/
活色生香,5.4,何澍培,唐嫣 / 李易峰 / 舒畅 / 陈伟霆 / 张智尧,https://movie.douban.com/subject/25849012/
柒个我,5.4,邓科,张一山 / 蔡文静 / 张晓谦 / 高泰宇 / 范梦,https://movie.douban.com/subject/26584874/
青丘狐传说,5.4,林玉芬,古力娜扎 / 蒋劲夫 / 陈瑶 / 张若昀 / 王凯,https://movie.douban.com/subject/26301569/
北上广不相信眼泪,5.4,李骏 / 李晓,朱亚文 / 马伊琍 / 张兆辉 / 张可颐 / 侯京健,https://movie.douban.com/subject/25926752/
周末父母,5.4,王为,刘恺威 / 王鸥 / 张萌 / 朱泳腾 / 金俊秀,https://movie.douban.com/subject/26715635/
大宅门1912,5.4,郭宝昌,陈宝国 / 斯琴高娃 / 何晴 / 王志飞 / 张歆艺,https://movie.douban.com/subject/10437817/
箭在弦上,5.4,余明生,蒋欣 / 靳东 / 潘之琳 / 陈龙 / 郭明翔,https://movie.douban.com/subject/6796164/
